phoneno,age,gender,zipcode,calls,sms,mms,charges,coverage,complaint,sim,phone,prepost,churn
9251,3,Male,95821,150,39,15,550,0,1,Single Sim,Andoid,Postpaid,0
6207,2,Male,90025,67,46,19,240,0,3,Single Sim,Andoid,Postpaid,0
7401,1,Male,95348,130,57,32,190,0,1,Single Sim,Andoid,Postpaid,0
8322,3,Female,91335,230,59,33,710,2,2,Single Sim,Andoid,Postpaid,0
9721,2,Female,90049,150,52,26,540,0,2,Single Sim,Andoid,Prepaid,0
6716,3,Male,95405,30,52,26,280,0,1,Single Sim,Andoid,Postpaid,0
7879,3,Male,91320,40,50,20,250,0,4,Single Sim,Andoid,Postpaid,0
3847,3,Female,94402,60,41,17,510,0,2,Single Sim,Andoid,Prepaid,0
4471,1,Male,92122,240,43,19,1250,0,3,Single Sim,Andoid,Postpaid,1
3430,2,Female,94566,180,25,0,880,4,2,Single Sim,Andoid,Postpaid,0
7672,1,Male,95125,220,40,16,1250,0,2,Single Sim,Andoid,Postpaid,0
8289,3,Male,94720,210,35,10,790,2,4,Single Sim,Andoid,Postpaid,0
7161,2,Female,95051,40,60,36,310,0,3,Single Sim,Andoid,Postpaid,0
8092,1,Female,95133,270,57,31,1310,4,2,Single Sim,Andoid,Prepaid,0
9416,2,Male,92399,20,44,19,700,3,1,Dual Sim,Andoid,Prepaid,0
9205,3,Female,91129,90,61,36,380,1,3,Single Sim,Andoid,Postpaid,0
1421,1,Female,95211,250,33,7,830,0,1,Dual Sim,IOS,Postpaid,0
1177,1,Male,95008,240,45,20,590,0,1,Dual Sim,IOS,Postpaid,0
3681,1,Male,94066,470,45,21,1210,0,1,Single Sim,Andoid,Prepaid,0
8932,3,Male,95929,70,64,38,420,2,2,Single Sim,Andoid,Postpaid,0
9769,1,Male,94701,180,50,24,320,2,4,Single Sim,Andoid,Postpaid,0
8196,1,Male,91105,80,28,3,290,2,4,Single Sim,Andoid,Postpaid,0
9935,2,Female,90065,110,37,12,400,0,2,Dual Sim,Andoid,Prepaid,0
9687,3,Female,90740,30,62,36,250,0,3,Single Sim,Andoid,Postpaid,0
8655,2,Female,90717,40,29,5,210,1,4,Single Sim,Andoid,Prepaid,0
8884,2,Male,95819,70,49,23,790,2,3,Single Sim,Andoid,Postpaid,0
5035,3,Male,95814,210,46,22,520,3,2,Single Sim,Andoid,Prepaid,0
3848,2,Male,95521,170,60,34,610,3,4,Single Sim,Andoid,Prepaid,0
2253,1,Male,94720,20,55,31,250,0,2,Single Sim,Andoid,Prepaid,0
4766,3,Male,92717,740,33,8,1550,0,1,Single Sim,Andoid,Prepaid,1
9109,1,Male,92008,40,53,29,250,0,2,Single Sim,Andoid,Postpaid,0
8245,1,Male,95616,490,50,24,800,0,4,Single Sim,Andoid,Postpaid,0
3169,2,Female,92647,170,28,3,550,0,4,Single Sim,Andoid,Postpaid,0
7708,3,Male,95053,0,42,17,230,0,2,Single Sim,Andoid,Prepaid,0
9349,1,Female,90630,120,33,9,600,0,1,Single Sim,Andoid,Postpaid,0
8898,1,Male,96003,70,40,14,540,0,2,Single Sim,Andoid,Prepaid,0
5747,1,Male,94720,80,31,6,440,0,4,Single Sim,Andoid,Prepaid,0
4671,2,Male,94309,0,41,16,330,0,4,Single Sim,Andoid,Postpaid,0
9071,2,Female,94720,200,52,27,450,2,2,Single Sim,Andoid,Prepaid,0
7756,3,Female,94526,167,65,35,550,1,4,Single Sim,Andoid,Postpaid,0
5330,1,Female,94105,500,48,24,1340,0,1,Single Sim,Andoid,Prepaid,0
7082,2,Male,94596,60,45,21,440,0,3,Single Sim,Andoid,Postpaid,0
9385,1,Male,95051,720,26,0,1490,2,2,Single Sim,Andoid,Prepaid,0
9789,3,Male,92697,20,64,38,220,0,2,Dual Sim,Andoid,Prepaid,0
9304,2,Male,92691,233,41,14,740,0,3,Single Sim,Andoid,Postpaid,0
2383,1,Male,92093,530,43,18,1280,1,4,Single Sim,Andoid,Prepaid,1
8985,1,Male,94061,220,60,36,620,0,4,Single Sim,Andoid,Prepaid,0
8897,1,Male,91320,10,62,37,90,1,1,Single Sim,Andoid,Prepaid,0
8790,3,Male,95023,70,46,21,90,0,2,Single Sim,Andoid,Postpaid,0
8072,2,Male,94720,30,36,11,150,2,2,Single Sim,Andoid,Prepaid,0
3673,1,Male,92037,80,31,5,280,0,4,Single Sim,Andoid,Prepaid,0
3367,3,Female,93109,50,43,18,830,0,3,Single Sim,Andoid,Prepaid,0
9664,3,Male,91360,80,46,22,730,2,1,Single Sim,Andoid,Prepaid,0
1835,2,Male,94080,110,50,26,420,2,4,Single Sim,Andoid,Postpaid,0
8373,2,Female,93117,70,52,27,340,2,2,Single Sim,Andoid,Postpaid,0
7107,2,Male,94710,100,27,3,320,0,3,Single Sim,Andoid,Prepaid,0
9594,1,Male,94720,280,34,9,680,0,1,Single Sim,Andoid,Postpaid,0
7306,1,Male,95051,290,49,24,820,3,1,Single Sim,Andoid,Postpaid,0
2597,2,Female,90650,70,52,26,190,0,2,Single Sim,Andoid,Prepaid,0
2884,1,Female,95825,280,37,11,600,2,2,Single Sim,Andoid,Prepaid,0
6065,1,Male,94720,170,53,27,1920,7,1,Single Sim,Andoid,Postpaid,0
9050,1,Male,91355,200,54,29,1190,0,3,Dual Sim,IOS,Prepaid,1
8043,1,Male,94080,450,29,3,1900,0,2,Single Sim,Andoid,Postpaid,0
8465,2,Male,93117,150,35,11,340,0,1,Single Sim,Andoid,Prepaid,0
1422,1,Female,94608,20,32,6,440,0,4,Dual Sim,IOS,Postpaid,0
9054,3,Male,91116,20,38,13,230,0,4,Single Sim,Andoid,Postpaid,0
6941,1,Female,91330,70,44,20,1710,6,4,Single Sim,IOS,Postpaid,1
9505,3,Female,92124,30,44,20,430,0,1,Dual Sim,Andoid,Prepaid,0
7331,1,Female,94309,0,48,22,1390,0,1,Single Sim,IOS,Postpaid,0
5110,1,Female,93009,570,46,20,1180,0,1,Single Sim,IOS,Postpaid,0
7345,3,Male,94596,80,35,9,1130,0,3,Single Sim,Andoid,Postpaid,1
3935,3,Male,91355,390,56,32,980,0,3,Single Sim,Andoid,Prepaid,1
4800,1,Female,90024,290,49,24,700,0,1,Single Sim,Andoid,Prepaid,0
2078,3,Male,92831,210,57,32,420,0,2,Single Sim,Andoid,Postpaid,0
9233,1,Female,91365,860,35,10,1430,0,1,Single Sim,Andoid,Postpaid,0
5780,1,Male,94086,270,44,20,1850,0,3,Single Sim,Andoid,Postpaid,1
1569,2,Male,95821,40,38,14,280,1,4,Single Sim,Andoid,Postpaid,0
7138,1,Female,94080,150,57,33,450,2,3,Dual Sim,IOS,Postpaid,0
5140,2,Male,92121,260,35,10,780,0,1,Single Sim,Andoid,Prepaid,0
8735,1,Male,92806,130,29,3,1210,0,2,Single Sim,Andoid,Prepaid,0
3898,1,Male,94542,160,58,32,590,0,1,Single Sim,Andoid,Postpaid,0
4115,1,Male,92661,267,40,16,640,0,4,Dual Sim,Andoid,Postpaid,0
5039,1,Male,92373,0,51,26,150,2,2,Single Sim,Andoid,Postpaid,0
4269,1,Male,90740,10,61,36,100,0,1,Single Sim,Andoid,Prepaid,0
3693,3,Male,90036,40,46,20,610,0,2,Single Sim,Andoid,Prepaid,0
6260,1,Male,93010,150,55,31,500,0,4,Single Sim,Andoid,Postpaid,0
8193,3,Male,95045,210,35,10,790,0,4,Dual Sim,Andoid,Postpaid,0
8195,1,Male,90025,20,60,34,350,0,1,Single Sim,Andoid,Postpaid,0
4744,3,Male,94534,50,28,3,110,0,4,Single Sim,Andoid,Prepaid,0
6347,1,Male,95054,470,43,19,1280,0,1,Single Sim,Andoid,Postpaid,0
7843,3,Female,90033,90,61,36,550,0,3,Single Sim,Andoid,Postpaid,0
1933,2,Male,95747,70,48,22,790,0,3,Single Sim,Andoid,Postpaid,0
5618,1,Female,94923,40,65,39,180,0,2,Dual Sim,IOS,Postpaid,0
8362,2,Male,92373,170,45,19,910,0,2,Dual Sim,Andoid,Postpaid,0
4431,3,Female,94604,20,36,11,90,0,4,Single Sim,Andoid,Prepaid,0
1092,3,Male,95818,220,45,20,620,0,2,Single Sim,Andoid,Postpaid,0
7415,1,Male,94110,160,60,34,590,3,1,Single Sim,Andoid,Postpaid,0
1037,1,Male,90404,10,47,22,250,2,1,Single Sim,Andoid,Postpaid,0
2660,1,Male,96008,130,32,7,540,0,4,Dual Sim,Andoid,Postpaid,0
3638,2,Male,93014,510,48,23,1120,1,1,Dual Sim,IOS,Postpaid,1
6713,1,Female,91320,0,33,8,1250,0,1,Single Sim,Andoid,Postpaid,0
4871,2,Female,94022,830,49,23,1940,0,4,Single Sim,Andoid,Prepaid,1
8602,3,Male,94720,580,56,32,1610,0,1,Dual Sim,Andoid,Prepaid,1
6444,1,Male,91105,20,59,33,350,2,1,Single Sim,Andoid,Prepaid,0
8298,1,Female,92704,270,56,30,1130,4,2,Single Sim,Andoid,Prepaid,0
1452,2,Male,92123,30,30,4,250,0,2,Single Sim,Andoid,Prepaid,0
4933,3,Male,95630,200,59,29,450,0,3,Single Sim,Andoid,Postpaid,0
8246,1,Male,94571,780,38,13,1190,3,2,Single Sim,Andoid,Prepaid,0
9378,2,Female,94118,40,47,22,300,2,4,Single Sim,Andoid,Postpaid,0
7024,2,Male,91330,380,54,29,790,0,4,Dual Sim,Andoid,Postpaid,0
4800,3,Male,94303,80,34,9,1780,0,1,Single Sim,Andoid,Prepaid,1
9903,2,Male,94143,30,41,16,230,2,2,Single Sim,Andoid,Prepaid,0
8422,1,Female,94546,140,47,23,1710,3,2,Single Sim,Andoid,Postpaid,0
9866,3,Male,90041,190,44,19,740,0,4,Single Sim,Andoid,Prepaid,0
8346,1,Female,90089,100,43,18,1030,2,3,Single Sim,Andoid,Postpaid,0
6376,1,Male,94720,400,31,7,990,0,1,Single Sim,Andoid,Postpaid,0
4691,3,Female,95616,130,28,2,430,0,4,Single Sim,Andoid,Postpaid,0
7426,3,Male,93106,40,55,25,230,1,4,Single Sim,Andoid,Prepaid,0
6887,2,Female,94583,10,42,17,910,2,1,Single Sim,Andoid,Postpaid,0
8873,2,Male,95051,270,53,29,930,3,1,Single Sim,Andoid,Postpaid,0
3746,1,Male,90230,600,30,6,1540,0,1,Single Sim,Andoid,Prepaid,0
8066,3,Female,92717,10,65,40,210,0,3,Single Sim,Andoid,Prepaid,0
7386,3,Male,93065,220,43,18,650,0,2,Single Sim,Andoid,Postpaid,0
4718,2,Male,90089,10,56,32,150,0,1,Single Sim,Andoid,Postpaid,0
8968,3,Male,95126,260,25,0,520,2,3,Single Sim,Andoid,Prepaid,0
3926,1,Female,95032,130,35,10,300,0,3,Dual Sim,IOS,Postpaid,0
4423,2,Male,90630,160,50,26,420,0,1,Single Sim,Andoid,Postpaid,0
6377,1,Male,90033,30,36,10,200,1,4,Single Sim,Andoid,Postpaid,0
1293,2,Female,94015,220,34,8,600,0,4,Single Sim,Andoid,Prepaid,0
3973,3,Male,94596,180,32,6,540,2,4,Single Sim,Andoid,Prepaid,0
7241,1,Male,90401,260,51,25,600,1,4,Single Sim,Andoid,Postpaid,0
5895,2,Male,95403,100,52,25,410,0,3,Single Sim,Andoid,Postpaid,0
6974,2,Female,94304,70,65,39,300,0,3,Single Sim,Andoid,Postpaid,0
7058,2,Male,95014,100,51,24,210,0,2,Single Sim,Andoid,Postpaid,0
3707,2,Female,94066,80,37,13,1050,0,1,Single Sim,Andoid,Prepaid,0
9968,1,Male,90747,280,35,11,650,3,3,Single Sim,Andoid,Postpaid,0
2260,1,Male,91741,40,67,41,200,1,2,Single Sim,Andoid,Prepaid,0
9035,1,Male,91103,490,30,6,1790,2,3,Single Sim,Andoid,Postpaid,1
8145,1,Female,90274,290,62,38,1610,0,1,Dual Sim,IOS,Postpaid,0
4601,3,Male,95616,370,42,17,820,0,1,Single Sim,Andoid,Postpaid,0
3125,2,Male,94588,120,48,22,430,2,1,Single Sim,Andoid,Postpaid,0
9481,1,Male,92103,280,61,36,610,0,2,Single Sim,Andoid,Prepaid,0
1376,3,Male,91342,180,36,6,900,0,4,Dual Sim,Andoid,Prepaid,0
9335,2,Male,94523,260,48,24,900,4,1,Single Sim,Andoid,Postpaid,0
2994,1,Male,94553,40,65,39,210,0,2,Single Sim,Andoid,Prepaid,0
7477,1,Female,92833,540,25,1,1180,0,1,Single Sim,Andoid,Postpaid,0
2223,2,Male,94025,200,55,30,440,0,2,Single Sim,Andoid,Postpaid,0
7473,3,Male,95032,410,63,37,1100,0,1,Single Sim,Andoid,Prepaid,1
5555,2,Male,94065,180,31,5,990,3,4,Single Sim,Andoid,Prepaid,0
8758,1,Male,94402,110,43,17,980,0,3,Single Sim,Andoid,Prepaid,0
5688,2,Male,94538,70,28,4,690,1,3,Single Sim,Andoid,Postpaid,0
7604,2,Female,95819,90,37,11,820,3,3,Single Sim,Andoid,Postpaid,0
4424,1,Male,90066,250,27,3,1120,4,3,Dual Sim,Andoid,Postpaid,0
9608,1,Male,90210,290,62,38,1230,0,1,Single Sim,Andoid,Prepaid,0
7581,2,Male,90037,267,51,24,780,0,1,Single Sim,Andoid,Postpaid,0
8450,1,Male,95833,80,56,30,590,2,3,Dual Sim,Andoid,Postpaid,0
3344,2,Male,90401,170,56,30,780,0,3,Single Sim,Andoid,Prepaid,0
5388,3,Male,94720,190,44,19,490,1,4,Single Sim,Andoid,Postpaid,0
8543,2,Male,91365,267,46,19,820,0,3,Single Sim,Andoid,Prepaid,0
2514,1,Female,91330,60,56,32,1250,4,3,Single Sim,IOS,Postpaid,1
7138,1,Male,91711,290,56,30,1850,0,1,Single Sim,Andoid,Prepaid,0
7936,1,Male,94132,740,57,33,1630,0,1,Single Sim,Andoid,Postpaid,0
5718,3,Female,96001,110,31,6,190,2,4,Single Sim,IOS,Postpaid,0
4116,2,Male,94105,170,65,41,1150,0,4,Single Sim,Andoid,Prepaid,0
1649,2,Female,95006,200,31,7,810,0,2,Single Sim,IOS,Postpaid,0
7957,3,Male,94305,280,36,10,930,0,1,Single Sim,Andoid,Postpaid,0
8319,1,Male,93106,30,56,30,1110,4,4,Dual Sim,IOS,Postpaid,1
3308,1,Male,90630,810,52,27,1840,0,1,Single Sim,Andoid,Prepaid,0
2673,2,Male,95126,220,42,18,500,0,4,Single Sim,Andoid,Prepaid,0
3385,1,Female,94110,170,55,30,550,0,3,Single Sim,Andoid,Prepaid,0
7273,3,Male,94608,40,49,24,130,2,1,Dual Sim,Andoid,Prepaid,0
7665,1,Female,94303,10,51,25,290,0,4,Single Sim,Andoid,Postpaid,0
1731,1,Male,95003,260,26,2,720,0,4,Single Sim,Andoid,Postpaid,0
7196,2,Female,94304,260,32,7,830,0,1,Dual Sim,Andoid,Prepaid,0
1964,3,Male,93065,10,54,29,980,0,1,Single Sim,Andoid,Prepaid,0
5006,1,Male,95630,10,50,24,430,0,4,Single Sim,Andoid,Postpaid,0
4999,1,Male,94115,20,59,33,340,0,1,Single Sim,Andoid,Postpaid,0
9257,2,Male,91365,40,61,36,100,0,4,Single Sim,Andoid,Postpaid,0
3168,1,Male,94305,667,43,19,2010,0,2,Dual Sim,Andoid,Postpaid,0
6488,3,Female,94005,120,39,14,850,2,3,Single Sim,Andoid,Postpaid,0
9900,3,Male,90095,140,56,26,500,0,3,Single Sim,Andoid,Prepaid,0
7485,1,Male,95060,0,38,14,910,0,2,Single Sim,Andoid,Postpaid,0
3904,1,Male,92507,200,25,-1,1120,3,2,Single Sim,Andoid,Postpaid,0
2019,1,Male,92866,40,42,17,980,3,2,Single Sim,Andoid,Postpaid,0
5913,1,Male,93711,30,42,18,1150,0,1,Single Sim,Andoid,Prepaid,0
4009,2,Male,92037,50,50,26,220,2,4,Single Sim,Andoid,Postpaid,0
7096,2,Female,90048,170,56,30,1010,0,3,Single Sim,Andoid,Prepaid,0
9094,3,Male,95616,380,43,18,830,2,2,Single Sim,Andoid,Prepaid,0
2165,2,Male,94709,50,60,35,520,0,3,Single Sim,Andoid,Prepaid,0
8407,2,Male,94304,480,42,16,1910,0,3,Dual Sim,IOS,Postpaid,1
6131,1,Male,92110,90,57,33,1340,2,4,Single Sim,Andoid,Postpaid,1
6084,2,Male,95616,160,48,24,540,2,1,Single Sim,Andoid,Postpaid,0
3776,1,Male,91911,210,37,11,690,0,3,Dual Sim,Andoid,Prepaid,0
1820,3,Male,95138,160,57,32,640,0,3,Single Sim,Andoid,Postpaid,0
1145,3,Male,96001,167,62,32,530,2,4,Single Sim,Andoid,Prepaid,0
8910,3,Female,93555,600,39,9,1180,3,2,Single Sim,IOS,Postpaid,1
6760,2,Female,92069,140,38,13,190,2,2,Single Sim,Andoid,Prepaid,0
8738,3,Male,92130,40,54,28,310,0,2,Single Sim,Andoid,Prepaid,0
4406,3,Female,95621,80,45,21,630,3,1,Single Sim,Andoid,Postpaid,0
9849,3,Male,93023,140,39,15,250,0,1,Single Sim,Andoid,Prepaid,0
2137,1,Male,90639,20,45,19,220,0,1,Single Sim,Andoid,Postpaid,0
7250,3,Male,92009,180,62,38,780,0,1,Single Sim,Andoid,Prepaid,0
2989,1,Male,90245,30,43,19,810,3,1,Single Sim,Andoid,Postpaid,0
3418,2,Male,90095,240,30,6,410,0,1,Single Sim,Andoid,Postpaid,0
1994,1,Male,93106,230,35,10,620,0,3,Single Sim,Andoid,Prepaid,0
1678,3,Male,94122,120,58,34,350,0,1,Single Sim,Andoid,Postpaid,0
7915,3,Male,94501,60,44,19,300,0,1,Single Sim,Andoid,Postpaid,0
2215,2,Male,94080,100,56,29,510,0,3,Single Sim,Andoid,Postpaid,0
5578,1,Male,92122,200,28,2,1400,0,2,Single Sim,Andoid,Postpaid,0
3555,1,Male,90073,240,64,39,730,2,3,Single Sim,Andoid,Prepaid,0
1822,2,Male,91311,120,63,39,400,0,4,Single Sim,Andoid,Postpaid,0
9644,3,Female,95814,80,44,20,690,0,1,Single Sim,Andoid,Postpaid,0
6379,3,Female,94086,480,34,9,1910,0,1,Single Sim,IOS,Postpaid,1
6100,2,Male,90291,300,50,24,820,0,3,Single Sim,Andoid,Postpaid,0
4498,3,Male,95051,330,51,25,1810,6,1,Dual Sim,IOS,Postpaid,1
9003,3,Male,90245,190,30,4,380,0,1,Single Sim,Andoid,Postpaid,0
6571,1,Male,94122,20,55,31,230,0,2,Single Sim,Andoid,Postpaid,0
6013,3,Male,92630,180,57,33,550,0,1,Single Sim,Andoid,Postpaid,0
2759,1,Male,95307,320,43,19,580,0,2,Single Sim,Andoid,Postpaid,0
8971,2,Male,90210,50,61,36,290,0,2,Single Sim,Andoid,Postpaid,0
4212,1,Male,95521,260,49,23,390,0,4,Single Sim,Andoid,Prepaid,0
4043,2,Female,90095,190,52,28,390,1,3,Single Sim,IOS,Postpaid,0
7210,1,Male,93106,150,57,33,300,2,3,Dual Sim,Andoid,Postpaid,0
2201,3,Female,94720,200,53,23,580,0,4,Single Sim,Andoid,Postpaid,0
4002,3,Male,94111,180,52,28,620,3,1,Single Sim,Andoid,Postpaid,0
4373,1,Male,93955,240,39,15,620,1,4,Single Sim,Andoid,Prepaid,0
9119,3,Male,90504,120,58,34,190,0,1,Single Sim,Andoid,Prepaid,0
5276,2,Male,94109,150,36,12,380,0,1,Single Sim,Andoid,Prepaid,0
1480,3,Female,94550,200,45,21,840,0,4,Single Sim,Andoid,Postpaid,0
3728,2,Male,92037,260,30,5,780,0,1,Single Sim,Andoid,Postpaid,0
6202,1,Male,90058,20,49,25,220,1,4,Single Sim,Andoid,Postpaid,0
9626,3,Male,90245,200,44,20,810,3,4,Single Sim,Andoid,Postpaid,0
8252,2,Male,90401,50,43,17,320,0,3,Single Sim,Andoid,Postpaid,0
1973,1,Male,94539,80,42,18,890,2,4,Single Sim,Andoid,Prepaid,0
9763,1,Male,90028,330,29,4,1210,0,2,Single Sim,Andoid,Postpaid,0
8950,1,Female,95762,150,28,2,420,0,1,Single Sim,Andoid,Postpaid,0
1594,1,Male,95833,100,50,24,1300,0,1,Single Sim,Andoid,Prepaid,0
5161,2,Male,95616,0,44,19,300,0,4,Single Sim,Andoid,Postpaid,0
6553,1,Male,94304,490,52,26,1140,0,1,Single Sim,Andoid,Prepaid,0
5555,1,Male,90019,633,28,4,1550,0,1,Single Sim,Andoid,Prepaid,0
6650,1,Female,94539,110,62,38,500,0,2,Single Sim,Andoid,Prepaid,0
6533,2,Female,95060,150,34,10,340,2,1,Single Sim,Andoid,Prepaid,0
3644,3,Male,90095,50,45,20,940,0,3,Single Sim,Andoid,Postpaid,0
2734,2,Male,91330,240,52,26,1140,0,2,Single Sim,Andoid,Prepaid,0
1075,3,Female,94303,50,43,18,890,2,3,Single Sim,Andoid,Prepaid,0
7081,3,Male,91801,140,54,24,490,0,1,Single Sim,Andoid,Postpaid,0
3903,1,Female,94105,200,64,38,1150,0,1,Single Sim,Andoid,Postpaid,0
1739,1,Female,92780,150,27,3,1480,4,1,Single Sim,Andoid,Postpaid,0
8667,2,Female,95616,110,42,17,720,3,4,Single Sim,Andoid,Prepaid,0
5912,3,Male,94606,210,28,2,1140,0,4,Single Sim,Andoid,Postpaid,0
8735,1,Male,92192,0,47,22,110,1,2,Single Sim,Andoid,Prepaid,0
9826,3,Male,90095,20,39,13,630,3,4,Single Sim,Andoid,Prepaid,0
8117,1,Female,94132,20,29,3,1130,0,2,Single Sim,Andoid,Postpaid,0
4141,1,Male,95616,180,39,13,800,0,2,Single Sim,Andoid,Postpaid,0
7605,3,Female,94303,50,41,15,540,0,3,Single Sim,Andoid,Postpaid,0
8421,3,Male,94612,140,37,11,320,0,2,Dual Sim,Andoid,Postpaid,0
6296,1,Male,91330,100,41,17,110,0,1,Single Sim,Andoid,Prepaid,0
3843,1,Male,94706,240,45,19,1410,0,1,Single Sim,Andoid,Postpaid,0
9233,2,Male,91768,300,52,26,840,0,3,Single Sim,Andoid,Postpaid,0
5002,2,Male,94701,10,58,33,180,2,3,Single Sim,Andoid,Postpaid,0
4570,1,Male,94720,30,31,5,200,0,2,Single Sim,Andoid,Prepaid,0
2238,2,Male,92630,170,26,1,550,2,4,Single Sim,Andoid,Postpaid,0
7815,2,Male,94920,40,31,7,310,1,4,Single Sim,Andoid,Prepaid,0
3848,1,Male,90065,40,42,17,1140,0,2,Single Sim,Andoid,Prepaid,0
8060,2,Female,94118,200,56,31,520,0,3,Dual Sim,IOS,Postpaid,0
4824,1,Male,91301,30,52,28,180,2,1,Single Sim,Andoid,Postpaid,0
6403,3,Male,90274,180,59,35,550,0,1,Dual Sim,Andoid,Prepaid,0
8124,3,Female,92807,20,32,8,290,1,1,Single Sim,Andoid,Postpaid,0
4859,1,Male,90747,50,46,22,300,0,3,Single Sim,Andoid,Prepaid,0
2003,1,Female,94302,80,52,28,380,0,2,Single Sim,Andoid,Prepaid,0
2251,1,Male,94545,310,30,5,1220,0,2,Single Sim,Andoid,Prepaid,0
8907,1,Male,94080,600,32,8,1830,0,1,Single Sim,Andoid,Prepaid,0
3763,2,Male,94720,240,35,11,410,0,1,Single Sim,Andoid,Prepaid,0
7064,3,Male,94305,140,49,24,380,0,1,Single Sim,Andoid,Prepaid,0
2939,3,Male,92093,180,54,30,610,0,1,Single Sim,Andoid,Postpaid,0
4575,3,Male,94111,400,56,32,1030,0,3,Single Sim,Andoid,Prepaid,1
1509,2,Male,93940,240,48,22,800,0,2,Single Sim,Andoid,Postpaid,0
7552,2,Male,95670,10,28,2,220,0,1,Single Sim,Andoid,Postpaid,0
5143,2,Female,94928,325,44,17,1280,0,2,Single Sim,Andoid,Prepaid,1
4186,1,Male,92126,420,30,4,1420,4,3,Single Sim,Andoid,Prepaid,1
9076,1,Female,90277,470,44,20,1240,0,1,Single Sim,Andoid,Postpaid,0
6324,3,Male,92704,190,30,4,440,2,1,Single Sim,Andoid,Prepaid,0
1988,2,Female,90254,650,47,23,1700,0,2,Single Sim,IOS,Postpaid,1
7307,2,Female,94720,10,64,39,750,0,4,Single Sim,IOS,Postpaid,0
8976,2,Female,94010,200,48,21,780,0,3,Single Sim,Andoid,Postpaid,0
7725,3,Male,92037,110,63,38,310,2,1,Single Sim,Andoid,Postpaid,0
3692,1,Male,92735,190,25,0,990,4,1,Single Sim,Andoid,Prepaid,0
4002,1,Male,96001,150,61,36,410,0,2,Single Sim,Andoid,Prepaid,0
5189,2,Male,92507,0,46,21,390,0,4,Single Sim,Andoid,Postpaid,0
4340,1,Female,93943,140,57,31,510,0,1,Single Sim,Andoid,Postpaid,0
6108,3,Male,92691,80,40,15,520,2,3,Single Sim,Andoid,Postpaid,0
4039,3,Female,95054,567,49,19,1690,2,3,Single Sim,IOS,Prepaid,1
8000,1,Male,95747,80,30,5,1410,0,1,Single Sim,Andoid,Postpaid,0
9468,1,Male,92835,80,41,17,930,3,4,Single Sim,Andoid,Prepaid,0
6409,2,Male,92064,100,42,15,140,0,3,Dual Sim,Andoid,Prepaid,0
9988,1,Female,90089,210,63,39,1600,0,2,Single Sim,Andoid,Postpaid,0
4600,1,Male,94611,20,43,17,440,0,1,Dual Sim,IOS,Postpaid,0
8990,1,Male,94303,20,59,34,330,0,3,Dual Sim,Andoid,Prepaid,0
1022,3,Male,91380,480,46,20,1030,0,4,Single Sim,Andoid,Postpaid,1
1580,3,Male,93561,180,33,3,710,3,4,Single Sim,Andoid,Prepaid,0
1128,1,Male,94720,20,55,29,550,2,1,Single Sim,Andoid,Postpaid,0
7100,1,Male,94305,20,36,12,1130,0,4,Single Sim,Andoid,Prepaid,1
2516,2,Male,94720,200,47,20,790,2,3,Dual Sim,Andoid,Prepaid,0
6651,2,Male,93907,70,59,33,800,0,2,Single Sim,Andoid,Postpaid,0
8306,1,Male,94596,0,38,12,1790,4,2,Single Sim,Andoid,Prepaid,0
5326,3,Male,91710,0,42,17,90,0,2,Single Sim,Andoid,Prepaid,0
5013,2,Male,92152,200,30,3,610,0,4,Single Sim,Andoid,Postpaid,0
1523,1,Female,95814,390,63,38,1110,3,2,Dual Sim,IOS,Postpaid,0
7741,1,Male,94608,50,60,35,800,0,3,Single Sim,Andoid,Postpaid,0
3654,1,Female,90266,20,62,37,320,0,3,Dual Sim,Andoid,Prepaid,0
9129,1,Female,92126,30,49,23,830,0,1,Single Sim,Andoid,Postpaid,0
6968,2,Male,92821,190,59,33,910,4,4,Single Sim,Andoid,Prepaid,0
4285,1,Female,93065,100,36,10,290,0,4,Single Sim,Andoid,Postpaid,0
5127,2,Male,94305,67,46,19,190,0,3,Single Sim,Andoid,Postpaid,0
6375,2,Female,95616,100,35,8,520,0,2,Single Sim,Andoid,Prepaid,0
6486,1,Female,94551,730,50,24,1500,0,1,Single Sim,Andoid,Postpaid,0
4389,3,Male,91605,40,51,25,320,0,2,Single Sim,Andoid,Postpaid,0
3299,3,Male,94720,50,41,16,910,0,3,Single Sim,Andoid,Prepaid,0
8450,2,Male,95403,850,45,20,1800,6,3,Single Sim,Andoid,Prepaid,1
8224,1,Male,94102,30,41,17,1210,0,1,Single Sim,Andoid,Postpaid,0
9479,3,Female,90049,20,57,32,250,0,2,Single Sim,Andoid,Postpaid,0
7276,1,Male,92677,30,51,25,1020,0,1,Single Sim,Andoid,Postpaid,0
3788,2,Male,95051,90,52,28,440,2,4,Single Sim,Andoid,Postpaid,0
7770,2,Female,95134,800,43,16,1610,0,3,Single Sim,IOS,Postpaid,1
1227,2,Female,90640,400,63,38,1340,0,3,Single Sim,Andoid,Prepaid,1
1875,2,Female,94803,180,28,4,430,0,1,Single Sim,Andoid,Postpaid,0
9705,2,Male,92717,110,43,18,940,0,4,Single Sim,Andoid,Postpaid,0
5678,3,Male,94024,80,41,15,290,1,2,Single Sim,Andoid,Prepaid,0
5444,1,Male,90018,20,34,8,380,0,4,Single Sim,Andoid,Prepaid,0
